path,kind,board,module,spec_code,title,title_len,description,desc_len,h1,h1_code_prefix,h1_bare,canonical,canonical_self,h2_count,h2_with_id,heading_skips,words_main,img_count,svg_count,internal_links_out,jsonld_types,has_datePublished,has_dateModified,has_author,og_title_matches,twitter_title_matches,og_desc_matches,twitter_desc_matches
revision-notes/aqa-a2-micro/1-4-7-profit.html,topic,AQA,Microeconomics,1.4.7,AQA A-Level Economics 1.4.7 Profit,34,"Free AQA A-Level Economics revision notes for unit 1.4.7. Covers normal profit, supernormal profit and losses on firm diagrams, and profit's role in markets.",157,1.4.7 Profit,1.4.7,Profit,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-7-profit.html,yes,6,0,,511,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-8-technological-change.html,topic,AQA,Microeconomics,1.4.8,AQA A-Level Economics 1.4.8 Technological Change,48,Free AQA A-Level Economics revision notes for unit 1.4.8. Covers invention versus innovation and how technological change reshapes costs and market structure.,158,1.4.8 Technological Change,1.4.8,Technological Change,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-8-technological-change.html,yes,5,0,,372,0,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-1-market-structures.html,topic,AQA,Microeconomics,1.5.1,AQA A-Level Economics 1.5.1 Market Structures,45,Free AQA A-Level Economics revision notes for unit 1.5.1. Covers the spectrum from perfect competition to monopoly and the characteristics defining each.,153,1.5.1 Market Structures,1.5.1,Market Structures,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-1-market-structures.html,yes,5,0,,367,0,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,topic,AQA,Microeconomics,1.5.10,AQA A-Level Economics 1.5.10 Efficiency and Market Structure,60,"Revision notes for AQA A-Level Economics 1.5.10. Covers allocative, productive, dynamic and X-inefficiency across different market structures. With diagrams.",157,"1.5.10 Market Structure, Static Efficiency, Dynamic Efficiency and Resource Allocation",1.5.10,"Market Structure, Static Efficiency, Dynamic Efficiency and Resource Allocation",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,yes,6,0,,656,2,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,topic,AQA,Microeconomics,1.5.11,AQA A-Level Economics 1.5.11 Consumer and Producer Surplus,58,"Free AQA A-Level Economics revision notes for unit 1.5.11. Covers surplus at equilibrium, how market changes shift it, and monopoly and price discrimination.",157,1.5.11 Consumer and Producer Surplus,1.5.11,Consumer and Producer Surplus,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,yes,8,0,,967,7,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,topic,AQA,Microeconomics,1.5.2,AQA A-Level Economics 1.5.2 The Objectives of Firms,51,"Free AQA A-Level Economics revision notes for unit 1.5.2. Covers profit, revenue and sales maximisation, satisficing, and the divorce of ownership and control.",159,1.5.2 The Objectives of Firms,1.5.2,The Objectives of Firms,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,yes,9,0,,813,3,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,topic,AQA,Microeconomics,1.5.3,AQA A-Level Economics 1.5.3 Perfect Competition,47,"Free AQA A-Level Economics revision notes for unit 1.5.3. Covers the assumptions, the firm's demand curve, short-run and long-run equilibrium, and efficiency.",158,1.5.3 Perfect Competition,1.5.3,Perfect Competition,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,yes,8,0,,788,5,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,topic,AQA,Microeconomics,1.5.4,AQA A-Level Economics 1.5.4 Monopolistic Competition,52,"Free AQA A-Level Economics revision notes for unit 1.5.4. Covers product differentiation, short-run profit, long-run normal profit and non-price competition.",157,1.5.4 Monopolistic Competition,1.5.4,Monopolistic Competition,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,yes,10,0,,887,2,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,topic,AQA,Microeconomics,1.5.5,AQA A-Level Economics 1.5.5 Oligopoly,37,"Free AQA A-Level Economics revision notes (1.5.5). Covers concentration ratios, interdependence, and collusive versus non-collusive behaviour. With diagrams.",157,1.5.5 Oligopoly,1.5.5,Oligopoly,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,yes,7,0,,1144,2,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,topic,AQA,Microeconomics,1.5.6,AQA A-Level Economics 1.5.6 Monopoly and Monopoly Power,55,"AQA A-Level Economics 1.5.6 revision notes. Covers the characteristics of monopoly, profit maximisation, monopoly power and natural monopoly. With diagrams.",156,1.5.6 Monopoly and Monopoly Power,1.5.6,Monopoly and Monopoly Power,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,yes,7,0,,881,2,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,topic,AQA,Microeconomics,1.5.7,AQA A-Level Economics 1.5.7 Price Discrimination,48,"Revision notes for AQA A-Level Economics 1.5.7. Covers first, second and third-degree price discrimination and the conditions required for it. With diagrams.",157,1.5.7 Price Discrimination,1.5.7,Price Discrimination,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,yes,5,0,,658,1,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,topic,AQA,Microeconomics,1.5.8,AQA A-Level Economics 1.5.8 The Dynamics of Competition,55,Free AQA A-Level Economics revision notes for unit 1.5.8. Covers the short-run and long-run benefits of competition and the process of creative destruction.,156,1.5.8 The Dynamics of Competition and Competitive Market Processes,1.5.8,The Dynamics of Competition and Competitive Market Processes,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,yes,5,0,,451,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,topic,AQA,Microeconomics,1.5.9,AQA A-Level Economics 1.5.9 Contestable Markets,47,"Free AQA A-Level Economics revision notes for unit 1.5.9. Covers contestability, hit-and-run entry, barriers to entry, and sunk costs as the barrier to exit.",157,1.5.9 Contestable and Non-Contestable Markets,1.5.9,Contestable and Non-Contestable Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,yes,8,0,,786,1,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,topic,AQA,Microeconomics,1.6.1,AQA A-Level Economics 1.6.1 The Demand for Labour and MRP,57,"Free AQA A-Level Economics revision notes for unit 1.6.1. Covers derived demand, marginal revenue product theory, shifts in labour demand and wage elasticity.",158,"1.6.1 The Demand for Labour, Marginal Productivity Theory",1.6.1,"The Demand for Labour, Marginal Productivity Theory",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,yes,7,0,,758,1,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,topic,AQA,Microeconomics,1.6.2,AQA A-Level Economics 1.6.2 The Supply of Labour,48,"AQA A-Level Economics 1.6.2 revision notes. Covers the labour supply curve, what shifts it, labour immobility and wage elasticity of supply. With diagrams.",155,1.6.2 Influence upon the Supply of Labour to Different Markets,1.6.2,Influence upon the Supply of Labour to Different Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,yes,7,0,,903,1,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,topic,AQA,Microeconomics,1.6.3,AQA A-Level Economics 1.6.3 Competitive Wage Determination,58,Revision notes for AQA A-Level Economics 1.6.3. Covers how market forces set the wage and level of employment in a competitive labour market. With diagrams.,156,1.6.3 The Determination of Relative Wage rates and Levels of Employment in Perfectly Competitive Labour Markets,1.6.3,The Determination of Relative Wage rates and Levels of Employment in Perfectly Competitive Labour Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,yes,4,0,,534,1,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,topic,AQA,Microeconomics,1.6.4,AQA A-Level Economics 1.6.4 Wage Determination: Monopsony,57,Free AQA A-Level Economics revision notes for unit 1.6.4. Covers why labour markets are imperfect and how a monopsonist sets wages below the competitive level.,159,1.6.4 The Determination of Relative Wage rates and Levels of Employment in Imperfectly Competitive Labour Markets,1.6.4,The Determination of Relative Wage rates and Levels of Employment in Imperfectly Competitive Labour Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,yes,5,0,,608,1,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,topic,AQA,Microeconomics,1.6.5,AQA A-Level Economics 1.6.5 Trade Unions and Wages,50,AQA A-Level Economics 1.6.5 revision notes. Covers how unions raise wages and their differing effects in competitive and monopsony markets. With diagrams.,154,1.6.5 The Influence of Trade Unions in Determining Wages and Levels of Employment,1.6.5,The Influence of Trade Unions in Determining Wages and Levels of Employment,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,yes,5,0,,571,1,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,topic,AQA,Microeconomics,1.6.6,AQA A-Level Economics 1.6.6 The National Minimum Wage,53,AQA A-Level Economics 1.6.6 revision notes. Covers how the minimum wage is set and its effects on workers and employers in different markets. With diagrams.,156,1.6.6 The National Minimum Wage,1.6.6,The National Minimum Wage,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,yes,4,0,,477,1,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,topic,AQA,Microeconomics,1.6.7,AQA A-Level Economics 1.6.7 Labour Market Discrimination,56,"Free AQA A-Level Economics revision notes for unit 1.6.7. Covers wage discrimination, the conditions that allow it, and its impact on wages and employment.",155,1.6.7 Discrimination in the Labour Market,1.6.7,Discrimination in the Labour Market,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,yes,6,0,,564,0,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,topic,AQA,Microeconomics,1.7.1,AQA A-Level Economics 1.7.1 Income and Wealth Distribution,58,"AQA A-Level Economics 1.7.1 revision notes. Covers income versus wealth, the Lorenz curve and Gini coefficient, and the Kuznets curve. With comparison tables.",158,1.7.1 The Distribution of Income and Wealth,1.7.1,The Distribution of Income and Wealth,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,yes,9,0,,1122,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,topic,AQA,Microeconomics,1.7.2,AQA A-Level Economics 1.7.2 The Problem of Poverty,50,"Free AQA A-Level Economics revision notes for unit 1.7.2. Covers absolute and relative poverty, the poverty trap, and the economic consequences of poverty.",155,1.7.2 The Problem of Poverty,1.7.2,The Problem of Poverty,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,yes,6,0,,520,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,topic,AQA,Microeconomics,1.7.3,AQA A-Level Economics 1.7.3 Policies to Reduce Poverty,54,"Free AQA A-Level Economics revision notes for unit 1.7.3. Covers taxes, benefits, the minimum wage, education and public services, with evaluation of each.",155,1.7.3 Government Policies to Alleviate Poverty and to Influence the Distribution of Income and Wealth,1.7.3,Government Policies to Alleviate Poverty and to Influence the Distribution of Income and Wealth,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,yes,5,0,,567,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,topic,AQA,Microeconomics,1.8.1,AQA A-Level Economics 1.8.1 How Prices Allocate Resources,57,"Revision notes for AQA A-Level Economics 1.8.1. Covers the rationing, incentive and signalling functions of prices, and the limits of markets. With diagrams.",157,1.8.1 How Markets and Prices Allocate Resources,1.8.1,How Markets and Prices Allocate Resources,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,yes,7,0,,890,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-10-government-failure.html,topic,AQA,Microeconomics,1.8.10,AQA A-Level Economics 1.8.10 Government Failure,47,Free AQA A-Level Economics revision notes for unit 1.8.10. Covers how intervention meant to correct market failure can create a larger net welfare loss.,152,1.8.10 Government Failure,1.8.10,Government Failure,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-10-government-failure.html,yes,5,0,,531,0,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,topic,AQA,Microeconomics,1.8.2,AQA A-Level Economics 1.8.2 The Meaning of Market Failure,57,"Free AQA A-Level Economics revision notes for unit 1.8.2. Covers what market failure means and its main causes across goods, information and monopoly power.",156,1.8.2 The Meaning of Market Failure,1.8.2,The Meaning of Market Failure,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,yes,5,0,,748,0,0,16,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,topic,AQA,Microeconomics,1.8.3,AQA A-Level Economics 1.8.3 Public and Quasi-Public Goods,57,"Free AQA A-Level Economics revision notes for unit 1.8.3. Covers non-excludability and non-rivalry, the free rider problem and the tragedy of the commons.",154,"1.8.3 Public Goods, Private Goods and Quasi-Public Goods",1.8.3,"Public Goods, Private Goods and Quasi-Public Goods",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,yes,8,0,,774,0,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,topic,AQA,Microeconomics,1.8.4,AQA A-Level Economics 1.8.4 Externalities,41,"AQA A-Level Economics 1.8.4 revision notes. Covers external costs and benefits in production and consumption, welfare loss and intervention. With diagrams.",155,1.8.4 Positive and Negative Externalities in Consumption and Production,1.8.4,Positive and Negative Externalities in Consumption and Production,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,yes,9,0,,1677,4,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,topic,AQA,Microeconomics,1.8.5,AQA A-Level Economics 1.8.5 Merit and Demerit Goods,51,Free AQA A-Level Economics revision notes for unit 1.8.5. Covers why merit and demerit goods are over- or under-consumed and the role of imperfect information.,159,1.8.5 Merit and Demerit Goods,1.8.5,Merit and Demerit Goods,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,yes,6,0,,1085,4,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-6-market-imperfections.html,topic,AQA,Microeconomics,1.8.6,AQA A-Level Economics 1.8.6 Market Imperfections,48,"Free AQA A-Level Economics revision notes for unit 1.8.6. Covers asymmetric information, monopoly power and factor immobility as sources of market failure.",155,1.8.6 Market Imperfections,1.8.6,Market Imperfections,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-6-market-imperfections.html,yes,6,0,,785,0,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-7-competition-policy.html,topic,AQA,Microeconomics,1.8.7,AQA A-Level Economics 1.8.7 Competition Policy,46,"Free AQA A-Level Economics revision notes for unit 1.8.7. Covers the aims of competition policy, control of monopolies and mergers, and policy evaluation.",154,1.8.7 Competition Policy,1.8.7,Competition Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-7-competition-policy.html,yes,9,0,,1452,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,topic,AQA,Microeconomics,1.8.8,AQA A-Level Economics 1.8.8 Privatisation and Regulation,56,"Revision notes for AQA A-Level Economics 1.8.8. Covers public ownership versus privatisation, regulation, deregulation and regulatory capture. With diagrams.",157,"1.8.8 Public Ownership, Privatisation, Regulation and Deregulation of Markets",1.8.8,"Public Ownership, Privatisation, Regulation and Deregulation of Markets",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,yes,6,0,,982,1,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,topic,AQA,Microeconomics,1.8.9,AQA A-Level Economics 1.8.9 Government Intervention,51,"AQA A-Level Economics 1.8.9 revision notes. Covers indirect taxes, subsidies, maximum and minimum prices and other corrective tools. With annotated diagrams.",157,1.8.9 Government Intervention in Markets,1.8.9,Government Intervention in Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,yes,9,0,,1265,4,0,16,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/aqa-a2-micro/index.html,hub,AQA,Microeconomics,,"AQA A-Level Microeconomics Revision Notes | Individuals, Firms, Markets & Market Failure | Economics Academy",108,"Free AQA A-Level Economics microeconomics revision notes — individual decision making, price determination, market structures, labour markets, and government intervention. Every topic covered, with links to detailed notes on each subtopic.",239,"AQA A-Level Microeconomics — Individuals, Firms, Markets and Market Failure",,"AQA A-Level Microeconomics — Individuals, Firms, Markets and Market Failure",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/,yes,9,0,,583,0,0,62,BreadcrumbList;LearningResource,no,no,no,yes,no,no,no
revision-notes/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,topic,Edexcel,Theme 1,1.1.1,Edexcel A-Level Economics 1.1.1 The Nature of Economics,55,"Edexcel A-Level Economics 1.1.1 revision notes. Covers how economists build models, the role of assumptions and of ceteris paribus. Includes evaluation points.",159,Economics as a Social Science,,Economics as a Social Science,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,yes,6,0,,549,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-2-positive-normative-statements.html,topic,Edexcel,Theme 1,1.1.2,Edexcel A-Level Economics 1.1.2 Positive vs Normative,53,Free Edexcel A-Level Economics revision notes for unit 1.1.2. Covers fact-based versus value-based claims and the role of value judgements in shaping policy.,157,Positive and Normative Statements,,Positive and Normative Statements,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-2-positive-normative-statements.html,yes,6,0,,450,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-3-the-economic-problem.html,topic,Edexcel,Theme 1,1.1.3,Edexcel A-Level Economics 1.1.3 The Economic Problem,52,"Revision notes for Edexcel A-Level Economics 1.1.3. Covers scarcity, the factors of production, opportunity cost, and renewable versus non-renewable resources.",159,The Economic Problem,,The Economic Problem,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-3-the-economic-problem.html,yes,7,0,,485,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-4-production-possibility-frontiers.html,topic,Edexcel,Theme 1,1.1.4,Edexcel A-Level Economics 1.1.4 Production Possibility Frontiers,64,"Revision notes for Edexcel A-Level Economics 1.1.4. Covers movements along versus shifts of the PPF, capital versus consumer goods and productive efficiency.",157,Production Possibility Frontiers,,Production Possibility Frontiers,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-4-production-possibility-frontiers.html,yes,5,0,,705,2,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-5-specialisation-division-of-labour.html,topic,Edexcel,Theme 1,1.1.5,Edexcel A-Level Economics 1.1.5 Division of Labour,50,"Free Edexcel A-Level Economics revision notes (1.1.5). Covers Adam Smith's pin factory, the gains and drawbacks of specialising, and the functions of money.",156,Specialisation and the Division of Labour,,Specialisation and the Division of Labour,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-5-specialisation-division-of-labour.html,yes,6,0,,607,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-6-types-of-economies.html,topic,Edexcel,Theme 1,1.1.6,Edexcel A-Level Economics 1.1.6 Types of Economies,50,"Free Edexcel A-Level Economics revision notes for unit 1.1.6. Covers free market, mixed and command economies, and the trade-off between efficiency and equity.",159,Types of Economies,,Types of Economies,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-6-types-of-economies.html,yes,7,0,,544,0,0,12,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-1-rational-decision-making.html,topic,Edexcel,Theme 1,1.2.1,Edexcel A-Level Economics 1.2.1 Rational Decision Making,56,Revision notes for Edexcel A-Level Economics 1.2.1. Covers the rationality assumption for consumers and firms and how behavioural economics challenges it.,154,Rational Decision Making,,Rational Decision Making,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-1-rational-decision-making.html,yes,6,0,,442,0,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-10-alternative-views-of-consumer-behaviour.html,topic,Edexcel,Theme 1,1.2.10,Edexcel A-Level Economics 1.2.10 Consumer Behaviour,51,"Free Edexcel A-Level Economics revision notes (1.2.10). Covers herding, inertia, habit and bounded rationality, and what they mean for the rational model.",154,Alternative Views of Consumer Behaviour,,Alternative Views of Consumer Behaviour,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-10-alternative-views-of-consumer-behaviour.html,yes,6,0,,647,0,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-2-demand.html,topic,Edexcel,Theme 1,1.2.2,Edexcel A-Level Economics 1.2.2 Demand,38,"Free Edexcel A-Level Economics revision notes for unit 1.2.2. Covers the law of demand, the conditions that shift the curve, and diminishing marginal utility.",158,Demand,,Demand,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-2-demand.html,yes,7,0,,708,2,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-3-price-income-cross-elasticities-of-demand.html,topic,Edexcel,Theme 1,1.2.3,"Edexcel A-Level Economics 1.2.3 PED, YED and XED",48,Free Edexcel A-Level Economics revision notes (1.2.3). Covers the three elasticity formulas with worked calculations and what the values mean for pricing.,154,"Price, Income and Cross Elasticities of Demand",,"Price, Income and Cross Elasticities of Demand",https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-3-price-income-cross-elasticities-of-demand.html,yes,7,0,,1041,1,0,15,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-4-supply.html,topic,Edexcel,Theme 1,1.2.4,Edexcel A-Level Economics 1.2.4 Supply,38,"Revision notes for Edexcel A-Level Economics 1.2.4. Covers the law of supply, movements versus shifts, and how costs, technology and taxation change supply.",156,Supply,,Supply,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-4-supply.html,yes,5,0,,622,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-5-price-elasticity-of-supply.html,topic,Edexcel,Theme 1,1.2.5,Edexcel A-Level Economics 1.2.5 Price Elasticity of Supply,58,"Free Edexcel A-Level Economics revision notes (1.2.5). Covers the PES formula, interpreting values, its determinants and the short-run/long-run distinction.",156,Price Elasticity of Supply,,Price Elasticity of Supply,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-5-price-elasticity-of-supply.html,yes,7,0,,808,1,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-6-price-determination.html,topic,Edexcel,Theme 1,1.2.6,Edexcel A-Level Economics 1.2.6 Price Determination,51,"Free Edexcel A-Level Economics revision notes (1.2.6). Covers equilibrium price and quantity, excess demand and supply, and how shifts move the equilibrium.",156,Price Determination,,Price Determination,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-6-price-determination.html,yes,6,0,,703,4,0,14,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-7-price-mechanism.html,topic,Edexcel,Theme 1,1.2.7,Edexcel A-Level Economics 1.2.7 The Price Mechanism,51,"Free Edexcel A-Level Economics revision notes (1.2.7). Covers the rationing, incentive and signalling functions and how prices allocate scarce resources.",153,The Price Mechanism,,The Price Mechanism,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-7-price-mechanism.html,yes,5,0,,661,2,0,13,BreadcrumbList;LearningResource,no,no,no,yes,yes,yes,yes
