url,status,redirect_chain,final_url,canonical,canonical_is_self,meta_robots,title,title_len,description,description_len,og_url,og_title,h1_count,h1,word_count,outbound_links,inbound_links,jsonld_blocks,found_by_link_crawl,error
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-3-the-economic-problem,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-3-the-economic-problem,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-4-production-possibility-frontiers,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-4-production-possibility-frontiers,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-5-specialisation-division-of-labour,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-5-specialisation-division-of-labour,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-6-types-of-economies,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-1-6-types-of-economies,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-1-rational-decision-making,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-1-rational-decision-making,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-10-alternative-views-of-consumer-behaviour,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-10-alternative-views-of-consumer-behaviour,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-2-demand,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-2-demand,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-3-price-income-cross-elasticities-of-demand,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-3-price-income-cross-elasticities-of-demand,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-4-supply,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-4-supply,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-5-price-elasticity-of-supply,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-5-price-elasticity-of-supply,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-6-price-determination,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-6-price-determination,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-7-price-mechanism,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-7-price-mechanism,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-8-producer-consumer-surplus,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-8-producer-consumer-surplus,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-9-indirect-taxes-subsidies,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-2-9-indirect-taxes-subsidies,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-1-types-of-market-failure,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-1-types-of-market-failure,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-2-externalities,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-2-externalities,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-3-public-goods,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-3-public-goods,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-4-information-gaps,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-3-4-information-gaps,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-4-1-government-intervention-in-markets,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-4-1-government-intervention-in-markets,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-4-2-government-failure,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/?topic=1-4-2-government-failure,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,False,,Edexcel A-Level Economics Theme 1 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 1: definitions, formulae, diagrams, chains of reasoning and evaluation points, with spaced repetition.",166,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-1/,Edexcel A-Level Economics Theme 1 Flashcards,1,Edexcel A-Level Economics Theme 1 Flashcards,419,27,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,True,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-1-economic-growth,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-1-economic-growth,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-2-inflation,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-2-inflation,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-3-employment-unemployment,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-3-employment-unemployment,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-4-balance-of-payments,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-1-4-balance-of-payments,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-1-aggregate-demand,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-1-aggregate-demand,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-2-consumption,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-2-consumption,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-3-investment,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-3-investment,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-4-government-expenditure,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-4-government-expenditure,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-5-net-trade,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-2-5-net-trade,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-3-1-aggregate-supply,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-3-1-aggregate-supply,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-3-2-short-run-aggregate-supply,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-3-2-short-run-aggregate-supply,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-3-3-long-run-aggregate-supply,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-3-3-long-run-aggregate-supply,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-1-national-income,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-1-national-income,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-2-injections-withdrawals,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-2-injections-withdrawals,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-3-equilibrium-levels-of-real-national-output,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-3-equilibrium-levels-of-real-national-output,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-4-the-multiplier,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-4-4-the-multiplier,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-1-causes-of-growth,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-1-causes-of-growth,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-2-output-gaps,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-2-output-gaps,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-3-trade-cycle,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-3-trade-cycle,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-4-the-impact-of-economic-growth,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-5-4-the-impact-of-economic-growth,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-6-1-possible-macroeconomic-objectives,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-6-1-possible-macroeconomic-objectives,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-6-2-demand-side-policies,200,,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/?topic=2-6-2-demand-side-policies,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,False,,Edexcel A-Level Economics Theme 2 Flashcards,44,"Free interactive flashcards for Edexcel A-Level Economics Theme 2: macroeconomic indicators, aggregate demand and supply, growth and policy, with spaced repetition.",164,https://economicsacademy.co.uk/flashcards/edexcel-a/theme-2/,Edexcel A-Level Economics Theme 2 Flashcards,1,Edexcel A-Level Economics Theme 2 Flashcards,471,29,1,2,True,
