path,kind,board,module,spec_code,title,title_len,description,desc_len,h1,h1_code_prefix,h1_bare,canonical,canonical_self,h2_count,h2_with_id,heading_skips,words_main,img_count,svg_count,internal_links_out,jsonld_types,has_datePublished,has_dateModified,has_author,og_title_matches,twitter_title_matches,og_desc_matches,twitter_desc_matches
revision-notes/aqa-a2-micro/1-4-7-profit.html,topic,AQA,Microeconomics,1.4.7,Profit – AQA A-Level Economics Revision Notes,45,"Profit — AQA A-Level Economics micro: normal profit, supernormal profit and losses on firm diagrams, and profit's role in markets, with diagrams for the exam.",158,1.4.7 Profit,1.4.7,Profit,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-7-profit.html,yes,6,6,,570,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-4-8-technological-change.html,topic,AQA,Microeconomics,1.4.8,Technological Change – AQA A-Level Economics Revision Notes,59,Technological Change for AQA A-Level Economics micro. Covers invention versus innovation and how technological change reshapes costs and market structure.,154,1.4.8 Technological Change,1.4.8,Technological Change,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-8-technological-change.html,yes,5,5,,406,0,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-1-market-structures.html,topic,AQA,Microeconomics,1.5.1,Market Structures – AQA A-Level Economics Revision Notes,56,Market Structures for AQA A-Level Economics micro. Covers the spectrum from perfect competition to monopoly and the characteristics defining each.,146,1.5.1 Market Structures,1.5.1,Market Structures,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-1-market-structures.html,yes,5,5,,394,0,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,topic,AQA,Microeconomics,1.5.10,Efficiency and Market Structure – AQA A-Level Economics,55,"Efficiency and Market Structure for AQA A-Level Economics micro. Covers allocative, productive, dynamic and X-inefficiency across different market structures.",158,"1.5.10 Market Structure, Static Efficiency, Dynamic Efficiency and Resource Allocation",1.5.10,"Market Structure, Static Efficiency, Dynamic Efficiency and Resource Allocation",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,yes,6,6,,703,2,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,topic,AQA,Microeconomics,1.5.11,Consumer and Producer Surplus – AQA A-Level Economics Notes,59,"Consumer and Producer Surplus for AQA A-Level Economics micro: surplus at equilibrium, how market changes shift it, and monopoly and price discrimination.",154,1.5.11 Consumer and Producer Surplus,1.5.11,Consumer and Producer Surplus,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,yes,8,8,,1025,7,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,topic,AQA,Microeconomics,1.5.2,The Objectives of Firms – AQA A-Level Economics Notes,53,"The Objectives of Firms for AQA A-Level Economics micro. Covers profit, revenue and sales maximisation, satisficing, and the divorce of ownership and control.",158,1.5.2 The Objectives of Firms,1.5.2,The Objectives of Firms,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,yes,9,9,,860,3,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,topic,AQA,Microeconomics,1.5.3,Perfect Competition – AQA A-Level Economics Revision Notes,58,"Perfect Competition for AQA A-Level Economics micro. Covers the assumptions, the firm's demand curve, short-run and long-run equilibrium, and efficiency.",153,1.5.3 Perfect Competition,1.5.3,Perfect Competition,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,yes,8,8,,838,5,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,topic,AQA,Microeconomics,1.5.4,Monopolistic Competition – AQA A-Level Economics Notes,54,"Monopolistic Competition for AQA A-Level Economics micro. Covers product differentiation, short-run profit, long-run normal profit and non-price competition.",157,1.5.4 Monopolistic Competition,1.5.4,Monopolistic Competition,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,yes,10,10,,939,2,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,topic,AQA,Microeconomics,1.5.5,Oligopoly – AQA A-Level Economics Revision Notes,48,"Oligopoly for AQA A-Level Economics micro. Covers concentration ratios, interdependence, and collusive versus non-collusive behaviour, with key definitions.",156,1.5.5 Oligopoly,1.5.5,Oligopoly,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-5-oligopoly.html,yes,7,7,,1185,2,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,topic,AQA,Microeconomics,1.5.6,Monopoly and Monopoly Power – AQA A-Level Economics Notes,57,"Monopoly and Monopoly Power for AQA A-Level Economics micro. Covers the characteristics of monopoly, profit maximisation, monopoly power and natural monopoly.",158,1.5.6 Monopoly and Monopoly Power,1.5.6,Monopoly and Monopoly Power,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,yes,7,7,,926,2,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,topic,AQA,Microeconomics,1.5.7,Price Discrimination – AQA A-Level Economics Revision Notes,59,"Price Discrimination for AQA A-Level Economics micro: first, second and third-degree price discrimination and the conditions required for it, with a diagram.",157,1.5.7 Price Discrimination,1.5.7,Price Discrimination,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,yes,5,5,,686,1,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,topic,AQA,Microeconomics,1.5.8,The Dynamics of Competition – AQA A-Level Economics Notes,57,The Dynamics of Competition — AQA A-Level Economics micro. Covers the short-run and long-run benefits of competition and the process of creative destruction.,157,1.5.8 The Dynamics of Competition and Competitive Market Processes,1.5.8,The Dynamics of Competition and Competitive Market Processes,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,yes,5,5,,487,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,topic,AQA,Microeconomics,1.5.9,Contestable and Non-Contestable Markets – AQA A-Level Economics,63,"Contestable and Non-Contestable Markets — AQA A-Level Economics micro: contestability, hit-and-run entry, barriers to entry, and sunk costs as the barrier to exit.",163,1.5.9 Contestable and Non-Contestable Markets,1.5.9,Contestable and Non-Contestable Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,yes,8,8,,845,1,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,topic,AQA,Microeconomics,1.6.1,The Demand for Labour and MRP – AQA A-Level Economics Notes,59,"The Demand for Labour and MRP for AQA A-Level Economics micro: derived demand, marginal revenue product theory, shifts in labour demand and wage elasticity.",156,"1.6.1 The Demand for Labour, Marginal Productivity Theory",1.6.1,"The Demand for Labour, Marginal Productivity Theory",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,yes,7,7,,846,1,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,topic,AQA,Microeconomics,1.6.2,The Supply of Labour – AQA A-Level Economics Revision Notes,59,"The Supply of Labour — AQA A-Level Economics micro: the labour supply curve, what shifts it, labour immobility and wage elasticity of supply, with a diagram.",157,1.6.2 Influence upon the Supply of Labour to Different Markets,1.6.2,Influence upon the Supply of Labour to Different Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,yes,7,7,,981,1,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,topic,AQA,Microeconomics,1.6.3,Competitive Wage Determination – AQA A-Level Economics Notes,60,Competitive Wage Determination for AQA A-Level Economics micro. Covers how market forces set the wage and level of employment in a competitive labour market.,157,1.6.3 The Determination of Relative Wage rates and Levels of Employment in Perfectly Competitive Labour Markets,1.6.3,The Determination of Relative Wage rates and Levels of Employment in Perfectly Competitive Labour Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,yes,4,4,,592,1,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,topic,AQA,Microeconomics,1.6.4,Wage Determination: Monopsony – AQA A-Level Economics Notes,59,Wage Determination: Monopsony for AQA A-Level Economics micro: why labour markets are imperfect and how a monopsonist sets wages below the competitive level.,157,1.6.4 The Determination of Relative Wage rates and Levels of Employment in Imperfectly Competitive Labour Markets,1.6.4,The Determination of Relative Wage rates and Levels of Employment in Imperfectly Competitive Labour Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,yes,5,5,,659,1,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,topic,AQA,Microeconomics,1.6.5,Trade Unions and Wages – AQA A-Level Economics Notes,52,"Trade Unions and Wages — AQA A-Level Economics micro: how unions raise wages and their differing effects in competitive and monopsony markets, with a diagram.",158,1.6.5 The Influence of Trade Unions in Determining Wages and Levels of Employment,1.6.5,The Influence of Trade Unions in Determining Wages and Levels of Employment,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,yes,5,5,,640,1,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,topic,AQA,Microeconomics,1.6.6,The National Minimum Wage – AQA A-Level Economics Notes,55,The National Minimum Wage for AQA A-Level Economics micro. Covers how the minimum wage is set and its effects on workers and employers in different markets.,156,1.6.6 The National Minimum Wage,1.6.6,The National Minimum Wage,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,yes,4,4,,533,1,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,topic,AQA,Microeconomics,1.6.7,Discrimination in the Labour Market – AQA A-Level Economics,59,"Discrimination in the Labour Market — AQA A-Level Economics micro: wage discrimination, the conditions that allow it, and its impact on wages and employment.",157,1.6.7 Discrimination in the Labour Market,1.6.7,Discrimination in the Labour Market,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,yes,6,6,,631,0,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,topic,AQA,Microeconomics,1.7.1,The Distribution of Income and Wealth – AQA A-Level Economics,61,"The Distribution of Income and Wealth for AQA A-Level Economics micro: income versus wealth, the Lorenz curve and Gini coefficient, and the Kuznets curve.",154,1.7.1 The Distribution of Income and Wealth,1.7.1,The Distribution of Income and Wealth,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,yes,9,9,,1194,2,0,15,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,topic,AQA,Microeconomics,1.7.2,The Problem of Poverty – AQA A-Level Economics Notes,52,"The Problem of Poverty for AQA A-Level Economics micro. Covers absolute and relative poverty, the poverty trap, and the economic consequences of poverty.",153,1.7.2 The Problem of Poverty,1.7.2,The Problem of Poverty,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,yes,6,6,,573,0,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,topic,AQA,Microeconomics,1.7.3,Policies to Reduce Poverty – AQA A-Level Economics Notes,56,"Policies to Reduce Poverty for AQA A-Level Economics micro. Covers taxes, benefits, the minimum wage, education and public services, with evaluation of each.",157,1.7.3 Government Policies to Alleviate Poverty and to Influence the Distribution of Income and Wealth,1.7.3,Government Policies to Alleviate Poverty and to Influence the Distribution of Income and Wealth,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,yes,5,5,,602,0,0,14,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,topic,AQA,Microeconomics,1.8.1,How Markets and Prices Allocate Resources – AQA A-Level Economics,65,"How Markets and Prices Allocate Resources — AQA A-Level Economics micro: the rationing, incentive and signalling functions of prices, and the limits of markets.",160,1.8.1 How Markets and Prices Allocate Resources,1.8.1,How Markets and Prices Allocate Resources,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,yes,7,7,,957,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-10-government-failure.html,topic,AQA,Microeconomics,1.8.10,Government Failure – AQA A-Level Economics Revision Notes,57,"Government Failure — AQA A-Level Economics micro: how intervention meant to correct market failure can create a larger net welfare loss, with key definitions.",158,1.8.10 Government Failure,1.8.10,Government Failure,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-10-government-failure.html,yes,5,5,,574,0,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,topic,AQA,Microeconomics,1.8.2,The Meaning of Market Failure – AQA A-Level Economics Notes,59,"The Meaning of Market Failure for AQA A-Level Economics micro: what market failure means and its main causes across goods, information and monopoly power.",154,1.8.2 The Meaning of Market Failure,1.8.2,The Meaning of Market Failure,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,yes,5,5,,794,0,0,20,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,topic,AQA,Microeconomics,1.8.3,Public and Quasi-Public Goods – AQA A-Level Economics Notes,59,"Public and Quasi-Public Goods — AQA A-Level Economics micro. Covers non-excludability and non-rivalry, the free rider problem and the tragedy of the commons.",157,"1.8.3 Public Goods, Private Goods and Quasi-Public Goods",1.8.3,"Public Goods, Private Goods and Quasi-Public Goods",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,yes,8,8,,831,0,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,topic,AQA,Microeconomics,1.8.4,Externalities – AQA A-Level Economics Revision Notes,52,"Externalities for AQA A-Level Economics micro. Covers external costs and benefits in production and consumption, welfare loss and intervention, with diagrams.",158,1.8.4 Positive and Negative Externalities in Consumption and Production,1.8.4,Positive and Negative Externalities in Consumption and Production,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,yes,9,9,,1735,4,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,topic,AQA,Microeconomics,1.8.5,Merit and Demerit Goods – AQA A-Level Economics Notes,53,Merit and Demerit Goods for AQA A-Level Economics micro. Covers why merit and demerit goods are over- or under-consumed and the role of imperfect information.,158,1.8.5 Merit and Demerit Goods,1.8.5,Merit and Demerit Goods,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,yes,6,6,,1126,4,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-6-market-imperfections.html,topic,AQA,Microeconomics,1.8.6,Market Imperfections – AQA A-Level Economics Revision Notes,59,"Market Imperfections for AQA A-Level Economics micro. Covers asymmetric information, monopoly power and factor immobility as sources of market failure.",151,1.8.6 Market Imperfections,1.8.6,Market Imperfections,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-6-market-imperfections.html,yes,6,6,,833,0,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-7-competition-policy.html,topic,AQA,Microeconomics,1.8.7,Competition Policy – AQA A-Level Economics Revision Notes,57,"Competition Policy for AQA A-Level Economics micro. Covers the aims of competition policy, control of monopolies and mergers, and policy evaluation.",148,1.8.7 Competition Policy,1.8.7,Competition Policy,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-7-competition-policy.html,yes,9,9,,1510,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,topic,AQA,Microeconomics,1.8.8,Privatisation and Regulation – AQA A-Level Economics Notes,58,"Privatisation and Regulation for AQA A-Level Economics micro. Covers public ownership versus privatisation, regulation, deregulation and regulatory capture.",156,"1.8.8 Public Ownership, Privatisation, Regulation and Deregulation of Markets",1.8.8,"Public Ownership, Privatisation, Regulation and Deregulation of Markets",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,yes,6,6,,1015,1,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,topic,AQA,Microeconomics,1.8.9,Government Intervention in Markets – AQA A-Level Economics,58,"Government Intervention in Markets for AQA A-Level Economics micro. Covers indirect taxes, subsidies, maximum and minimum prices and other corrective tools.",156,1.8.9 Government Intervention in Markets,1.8.9,Government Intervention in Markets,https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,yes,9,9,,1312,4,0,20,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/aqa-a2-micro/index.html,hub,AQA,Microeconomics,,AQA A-Level Microeconomics Revision Notes,41,"Microeconomics revision notes for AQA A-Level Economics: individual decision making, price determination, market structures and labour markets. Free.",149,"AQA A-Level Microeconomics — Individuals, Firms, Markets and Market Failure",,"AQA A-Level Microeconomics — Individuals, Firms, Markets and Market Failure",https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/,yes,9,0,,583,0,0,62,BreadcrumbList;LearningResource,yes,yes,yes,yes,no,yes,no
revision-notes/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,topic,Edexcel,Theme 1,1.1.1,Economics as a Social Science – Edexcel A-Level Economics,57,"Economics as a Social Science for Edexcel A-Level Economics (1.1.1). Covers how economists build models, the role of assumptions and of ceteris paribus.",152,Economics as a Social Science,,Economics as a Social Science,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,yes,6,6,,609,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-2-positive-normative-statements.html,topic,Edexcel,Theme 1,1.1.2,Positive and Normative Statements – Edexcel A-Level Economics,61,Positive and Normative Statements — Edexcel A-Level Economics (1.1.2): fact-based versus value-based claims and the role of value judgements in shaping policy.,159,Positive and Normative Statements,,Positive and Normative Statements,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-2-positive-normative-statements.html,yes,6,6,,502,0,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-3-the-economic-problem.html,topic,Edexcel,Theme 1,1.1.3,The Economic Problem – Edexcel A-Level Economics Notes,54,"The Economic Problem — Edexcel A-Level Economics (1.1.3): scarcity, the factors of production, opportunity cost, and renewable versus non-renewable resources.",158,The Economic Problem,,The Economic Problem,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-3-the-economic-problem.html,yes,7,7,,546,0,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-4-production-possibility-frontiers.html,topic,Edexcel,Theme 1,1.1.4,Production Possibility Frontiers – Edexcel A-Level Economics,60,"Production Possibility Frontiers — Edexcel A-Level Economics (1.1.4): movements along versus shifts of the PPF, capital versus consumer goods and productive efficiency.",168,Production Possibility Frontiers,,Production Possibility Frontiers,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-4-production-possibility-frontiers.html,yes,5,5,,765,2,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-5-specialisation-division-of-labour.html,topic,Edexcel,Theme 1,1.1.5,Division of Labour (1.1.5) – Edexcel A-Level Economics Notes,60,"Division of Labour — Edexcel A-Level Economics (1.1.5). Covers Adam Smith's pin factory, the gains and drawbacks of specialising, and the functions of money.",157,Specialisation and the Division of Labour,,Specialisation and the Division of Labour,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-5-specialisation-division-of-labour.html,yes,6,6,,667,0,0,16,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-1-6-types-of-economies.html,topic,Edexcel,Theme 1,1.1.6,Types of Economies (1.1.6) – Edexcel A-Level Economics Notes,60,"Types of Economies for Edexcel A-Level Economics (1.1.6). Covers free market, mixed and command economies, and the trade-off between efficiency and equity.",155,Types of Economies,,Types of Economies,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-1-6-types-of-economies.html,yes,7,7,,594,0,0,15,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-1-rational-decision-making.html,topic,Edexcel,Theme 1,1.2.1,Rational Decision Making – Edexcel A-Level Economics Notes,58,Rational Decision Making — Edexcel A-Level Economics (1.2.1): the rationality assumption for consumers and firms and how behavioural economics challenges it.,157,Rational Decision Making,,Rational Decision Making,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-1-rational-decision-making.html,yes,6,6,,494,0,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-10-alternative-views-of-consumer-behaviour.html,topic,Edexcel,Theme 1,1.2.10,Consumer Behaviour – Edexcel A-Level Economics Notes,52,"Consumer Behaviour for Edexcel A-Level Economics (1.2.10). Covers herding, inertia, habit and bounded rationality, and what they mean for the rational model.",157,Alternative Views of Consumer Behaviour,,Alternative Views of Consumer Behaviour,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-10-alternative-views-of-consumer-behaviour.html,yes,6,6,,683,0,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-2-demand.html,topic,Edexcel,Theme 1,1.2.2,Demand (1.2.2) – Edexcel A-Level Economics Revision Notes,57,"Demand for Edexcel A-Level Economics (1.2.2). Covers the law of demand, the conditions that shift the curve, and diminishing marginal utility, with diagrams.",157,Demand,,Demand,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-2-demand.html,yes,7,7,,764,2,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-3-price-income-cross-elasticities-of-demand.html,topic,Edexcel,Theme 1,1.2.3,"PED, YED and XED (1.2.3) – Edexcel A-Level Economics Notes",58,"PED, YED and XED for Edexcel A-Level Economics (1.2.3). Covers the three elasticity formulas with worked calculations and what the values mean for pricing.",155,"Price, Income and Cross Elasticities of Demand",,"Price, Income and Cross Elasticities of Demand",https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-3-price-income-cross-elasticities-of-demand.html,yes,7,7,,1096,1,0,19,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-4-supply.html,topic,Edexcel,Theme 1,1.2.4,Supply (1.2.4) – Edexcel A-Level Economics Revision Notes,57,"Supply for Edexcel A-Level Economics (1.2.4): the law of supply, movements versus shifts, and how costs, technology and taxation change supply, with diagrams.",158,Supply,,Supply,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-4-supply.html,yes,5,5,,673,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-5-price-elasticity-of-supply.html,topic,Edexcel,Theme 1,1.2.5,Price Elasticity of Supply – Edexcel A-Level Economics Notes,60,"Price Elasticity of Supply — Edexcel A-Level Economics (1.2.5): the PES formula, interpreting values, its determinants and the short-run/long-run distinction.",158,Price Elasticity of Supply,,Price Elasticity of Supply,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-5-price-elasticity-of-supply.html,yes,7,7,,858,1,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-6-price-determination.html,topic,Edexcel,Theme 1,1.2.6,Price Determination – Edexcel A-Level Economics Notes,53,"Price Determination — Edexcel A-Level Economics (1.2.6). Covers equilibrium price and quantity, excess demand and supply, and how shifts move the equilibrium.",158,Price Determination,,Price Determination,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-6-price-determination.html,yes,6,6,,752,4,0,18,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
revision-notes/edexcel-theme-1/1-2-7-price-mechanism.html,topic,Edexcel,Theme 1,1.2.7,The Price Mechanism – Edexcel A-Level Economics Notes,53,"The Price Mechanism for Edexcel A-Level Economics (1.2.7). Covers the rationing, incentive and signalling functions and how prices allocate scarce resources.",157,The Price Mechanism,,The Price Mechanism,https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-7-price-mechanism.html,yes,5,5,,714,2,0,17,BreadcrumbList;LearningResource,yes,yes,yes,yes,yes,yes,yes
